candidate_id,direction,setup_timestamp,setup_bar_index,setup_score,state_before_setup,state_after_setup,variant_c_qualified,htf_regime,session_bucket,candidate_accepted,bos_timestamp,bos_bar_index,bos_level_stored,bos_level_source,bos_condition_passed,state_after_bos,retest_level,retest_tolerance_at_accept,retest_band_lower_at_accept,retest_band_upper_at_accept,retest_touched,retest_accepted,accepted_retest_timestamp,accepted_retest_bar_index,state_after_retest,confirmation_candidate_seen,confirmation_accepted,confirm_timestamp,confirm_bar_index,entry_timestamp,entry_bar_index,entry_price,invalidation_reason,expiry_reason,opposite_bos_timestamp,first_failure_category,first_failure_detail,terminal_timestamp,terminal_bar_index,final_result,closest_retest_timestamp,closest_retest_bar_index,closest_retest_distance_points,closest_retest_distance_atr,retest_touch_bars_json,confirmation_candidates_json,event_trace_json
141,Short,2026-07-29 10:50:00-05:00,11686,75,IDLE,SHORT_WAIT_BOS,True,-1,3,True,2026-07-29 10:50:00-05:00,11686,27192.25,prior active swing,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=27174.5; level=27192.25,SHORT_WAIT_RETEST,27192.25,,,,True,False,,,,False,False,,,,,,RETEST_STRUCTURE_FAILED,,,retest touched but rejected,"Retest wick touched band, but close invalidated beyond 27198.64046133917",2026-07-29 10:55:00-05:00,11687,NO_ENTRY,2026-07-29 10:55:00-05:00,11687,11.5,0.17995570882348472,"[{""timestamp"":""2026-07-29 10:55:00-05:00"",""bar_index"":11687,""open"":27175.75,""high"":27203.75,""low"":27146.75,""close"":27199.25,""atr"":63.90461339173264,""level"":27192.25,""tolerance"":6.390461339173264,""band_lower"":27185.85953866083,""band_upper"":27198.64046133917,""accepted"":false,""rejection_reason"":""CLOSE_ABOVE_BAND""}]",[],"[{""candidate_id"":141,""direction"":""Short"",""timestamp"":""2026-07-29 10:50:00-05:00"",""bar_index"":11686,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":27240.0,""high"":27248.75,""low"":27169.75,""close"":27174.5,""atr"":64.435737498789,""setup_score"":75},{""candidate_id"":141,""direction"":""Short"",""timestamp"":""2026-07-29 10:50:00-05:00"",""bar_index"":11686,""event"":""BOS_ACCEPTED"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""SHORT_WAIT_RETEST"",""open"":27240.0,""high"":27248.75,""low"":27169.75,""close"":27174.5,""atr"":64.435737498789,""same_bar_setup_bos"":true,""bos_level"":27192.25,""bos_condition"":""bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=27174.5; level=27192.25""},{""candidate_id"":141,""direction"":""Short"",""timestamp"":""2026-07-29 10:55:00-05:00"",""bar_index"":11687,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":27175.75,""high"":27203.75,""low"":27146.75,""close"":27199.25,""atr"":63.90461339173264,""retest_level"":27192.25,""tolerance"":6.390461339173264,""band_lower"":27185.85953866083,""band_upper"":27198.64046133917,""touch_condition"":true,""invalid_condition"":true,""opposite_bos"":false}]"
146,Short,2026-07-29 14:30:00-05:00,11730,75,IDLE,IDLE,False,0,5,False,,,,,,,,,,,False,False,,,,False,False,,,,,,,,,regime restriction,Variant C rejected neutral HTF regime,2026-07-29 14:30:00-05:00,11730,NO_ENTRY,,,,,[],[],[]
148,Short,2026-07-30 00:45:00-05:00,11841,90,IDLE,SHORT_WAIT_BOS,True,-1,0,True,,,,,,,,,,,False,False,,,,False,False,,,,,,,BOS_NOT_CONFIRMED,,BOS expired,No matching BOS within >8 bars,2026-07-30 01:30:00-05:00,11850,NO_ENTRY,,,,,[],[],"[{""candidate_id"":148,""direction"":""Short"",""timestamp"":""2026-07-30 00:45:00-05:00"",""bar_index"":11841,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":27204.0,""high"":27228.5,""low"":27169.25,""close"":27179.25,""atr"":40.10367081370115,""setup_score"":90},{""candidate_id"":148,""direction"":""Short"",""timestamp"":""2026-07-30 01:30:00-05:00"",""bar_index"":11850,""event"":""BOS_EXPIRED"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""IDLE"",""open"":27163.75,""high"":27166.75,""low"":27130.75,""close"":27143.75,""atr"":34.74528477502246}]"
149,Short,2026-07-30 02:25:00-05:00,11861,75,IDLE,SHORT_WAIT_BOS,True,-1,0,True,2026-07-30 02:25:00-05:00,11861,27103.25,prior active swing,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=27090.25; level=27103.25,SHORT_WAIT_RETEST,27103.25,4.30214675267171,27098.94785324733,27107.55214675267,True,True,2026-07-30 02:35:00-05:00,11863,SHORT_WAIT_CONFIRM,True,False,,,,,,CONFIRMATION_STRUCTURE_FAILED,,,confirmation condition rejected,Confirmation close invalidated beyond 27107.485921984622,2026-07-30 02:40:00-05:00,11864,NO_ENTRY,2026-07-30 02:35:00-05:00,11863,0.5,0.011622104701321289,"[{""timestamp"":""2026-07-30 02:35:00-05:00"",""bar_index"":11863,""open"":27065.0,""high"":27102.75,""low"":27033.5,""close"":27101.0,""atr"":43.0214675267171,""level"":27103.25,""tolerance"":4.30214675267171,""band_lower"":27098.94785324733,""band_upper"":27107.55214675267,""accepted"":true,""rejection_reason"":""""}]","[{""timestamp"":""2026-07-30 02:40:00-05:00"",""bar_index"":11864,""open"":27102.0,""high"":27129.75,""low"":27096.0,""close"":27116.25,""atr"":42.35921984623731,""bos_level"":27103.25,""directional_candle"":false,""close_beyond_bos_level"":false,""confirmed"":false,""invalid_condition"":true,""opposite_bos"":false,""failed_conditions"":[""bearish_candle=false"",""close_below_bos_level=false""]}]","[{""candidate_id"":149,""direction"":""Short"",""timestamp"":""2026-07-30 02:25:00-05:00"",""bar_index"":11861,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":27112.0,""high"":27120.75,""low"":27078.75,""close"":27090.25,""atr"":41.35034103690267,""setup_score"":75},{""candidate_id"":149,""direction"":""Short"",""timestamp"":""2026-07-30 02:25:00-05:00"",""bar_index"":11861,""event"":""BOS_ACCEPTED"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""SHORT_WAIT_RETEST"",""open"":27112.0,""high"":27120.75,""low"":27078.75,""close"":27090.25,""atr"":41.35034103690267,""same_bar_setup_bos"":true,""bos_level"":27103.25,""bos_condition"":""bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=27090.25; level=27103.25""},{""candidate_id"":149,""direction"":""Short"",""timestamp"":""2026-07-30 02:30:00-05:00"",""bar_index"":11862,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":27095.25,""high"":27095.25,""low"":27058.75,""close"":27062.75,""atr"":41.00388810569534,""retest_level"":27103.25,""tolerance"":4.100388810569534,""band_lower"":27099.14961118943,""band_upper"":27107.35038881057,""touch_condition"":false,""invalid_condition"":false,""opposite_bos"":false},{""candidate_id"":149,""direction"":""Short"",""timestamp"":""2026-07-30 02:35:00-05:00"",""bar_index"":11863,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":27065.0,""high"":27102.75,""low"":27033.5,""close"":27101.0,""atr"":43.0214675267171,""retest_level"":27103.25,""tolerance"":4.30214675267171,""band_lower"":27098.94785324733,""band_upper"":27107.55214675267,""touch_condition"":true,""invalid_condition"":false,""opposite_bos"":false},{""candidate_id"":149,""direction"":""Short"",""timestamp"":""2026-07-30 02:35:00-05:00"",""bar_index"":11863,""event"":""RETEST_ACCEPTED"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":27065.0,""high"":27102.75,""low"":27033.5,""close"":27101.0,""atr"":43.0214675267171,""retest_level"":27103.25,""tolerance"":4.30214675267171},{""candidate_id"":149,""direction"":""Short"",""timestamp"":""2026-07-30 02:40:00-05:00"",""bar_index"":11864,""event"":""CONFIRM_EVALUATION"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":27102.0,""high"":27129.75,""low"":27096.0,""close"":27116.25,""atr"":42.35921984623731,""bos_level"":27103.25,""directional_candle"":false,""close_beyond_bos_level"":false,""confirmed"":false,""invalid_condition"":true,""opposite_bos"":false,""failed_conditions"":[""bearish_candle=false"",""close_below_bos_level=false""]}]"
150,Short,2026-07-30 03:25:00-05:00,11873,75,IDLE,SHORT_WAIT_BOS,True,-1,0,True,,,,,,,,,,,False,False,,,,False,False,,,,,,OPPOSITE_BOS_WAIT_BOS,,2026-07-30 04:10:00-05:00,opposite BOS invalidation,Opposite Phase 3 BOS while waiting for matching BOS,2026-07-30 04:10:00-05:00,11882,NO_ENTRY,,,,,[],[],"[{""candidate_id"":150,""direction"":""Short"",""timestamp"":""2026-07-30 03:25:00-05:00"",""bar_index"":11873,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":27179.5,""high"":27204.75,""low"":27167.5,""close"":27188.75,""atr"":43.300090698344675,""setup_score"":75},{""candidate_id"":150,""direction"":""Short"",""timestamp"":""2026-07-30 04:10:00-05:00"",""bar_index"":11882,""event"":""OPPOSITE_BOS_INVALIDATION"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""IDLE"",""open"":27185.5,""high"":27237.25,""low"":27179.0,""close"":27216.75,""atr"":37.33290637748644}]"
155,Short,2026-07-31 08:40:00-05:00,12212,90,IDLE,SHORT_WAIT_BOS,True,1,1,True,2026-07-31 08:40:00-05:00,12212,28114.5,prior active swing,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=28101.25; level=28114.5,SHORT_WAIT_RETEST,28114.5,6.363558619501336,28108.1364413805,28120.8635586195,True,True,2026-07-31 08:45:00-05:00,12213,SHORT_WAIT_CONFIRM,True,True,2026-07-31 08:50:00-05:00,12214,2026-07-31 08:50:00-05:00,12214,28015.25,,,,,,2026-07-31 08:50:00-05:00,12214,ENTRY,2026-07-31 08:45:00-05:00,12213,40.5,0.6364363467303721,"[{""timestamp"":""2026-07-31 08:45:00-05:00"",""bar_index"":12213,""open"":28102.25,""high"":28155.0,""low"":28002.0,""close"":28042.75,""atr"":63.63558619501335,""level"":28114.5,""tolerance"":6.363558619501336,""band_lower"":28108.1364413805,""band_upper"":28120.8635586195,""accepted"":true,""rejection_reason"":""""}]","[{""timestamp"":""2026-07-31 08:50:00-05:00"",""bar_index"":12214,""open"":28043.25,""high"":28089.75,""low"":27977.75,""close"":28015.25,""atr"":67.09018718108383,""bos_level"":28114.5,""directional_candle"":true,""close_beyond_bos_level"":true,""confirmed"":true,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[]}]","[{""candidate_id"":155,""direction"":""Short"",""timestamp"":""2026-07-31 08:40:00-05:00"",""bar_index"":12212,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":28244.75,""high"":28260.5,""low"":28098.0,""close"":28101.25,""atr"":56.76140051770669,""setup_score"":90},{""candidate_id"":155,""direction"":""Short"",""timestamp"":""2026-07-31 08:40:00-05:00"",""bar_index"":12212,""event"":""BOS_ACCEPTED"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""SHORT_WAIT_RETEST"",""open"":28244.75,""high"":28260.5,""low"":28098.0,""close"":28101.25,""atr"":56.76140051770669,""same_bar_setup_bos"":true,""bos_level"":28114.5,""bos_condition"":""bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=28101.25; level=28114.5""},{""candidate_id"":155,""direction"":""Short"",""timestamp"":""2026-07-31 08:45:00-05:00"",""bar_index"":12213,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":28102.25,""high"":28155.0,""low"":28002.0,""close"":28042.75,""atr"":63.63558619501335,""retest_level"":28114.5,""tolerance"":6.363558619501336,""band_lower"":28108.1364413805,""band_upper"":28120.8635586195,""touch_condition"":true,""invalid_condition"":false,""opposite_bos"":false},{""candidate_id"":155,""direction"":""Short"",""timestamp"":""2026-07-31 08:45:00-05:00"",""bar_index"":12213,""event"":""RETEST_ACCEPTED"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":28102.25,""high"":28155.0,""low"":28002.0,""close"":28042.75,""atr"":63.63558619501335,""retest_level"":28114.5,""tolerance"":6.363558619501336},{""candidate_id"":155,""direction"":""Short"",""timestamp"":""2026-07-31 08:50:00-05:00"",""bar_index"":12214,""event"":""CONFIRM_EVALUATION"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":28043.25,""high"":28089.75,""low"":27977.75,""close"":28015.25,""atr"":67.09018718108383,""bos_level"":28114.5,""directional_candle"":true,""close_beyond_bos_level"":true,""confirmed"":true,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[]},{""candidate_id"":155,""direction"":""Short"",""timestamp"":""2026-07-31 08:50:00-05:00"",""bar_index"":12214,""event"":""CONFIRM_ENTRY"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""IDLE"",""open"":28043.25,""high"":28089.75,""low"":27977.75,""close"":28015.25,""atr"":67.09018718108383,""risk_points"":100.63528077162576}]"
157,Short,2026-07-31 14:55:00-05:00,12287,75,LONG_WAIT_CONFIRM,LONG_WAIT_CONFIRM,True,1,5,False,,,,,,,,,,,False,False,,,,False,False,,,,,,,,,setup rejected,One active candidate already in LONG_WAIT_CONFIRM,2026-07-31 14:55:00-05:00,12287,NO_ENTRY,,,,,[],[],[]
158,Short,2026-07-31 15:55:00-05:00,12299,75,IDLE,SHORT_WAIT_BOS,True,1,5,True,2026-07-31 15:55:00-05:00,12299,28022.75,prior active swing,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=27969.25; level=28022.75,SHORT_WAIT_RETEST,28022.75,,,,True,False,,,,False,False,,,,,,OPPOSITE_BOS_WAIT_RETEST,,2026-08-02 17:00:00-05:00,opposite BOS invalidation,Opposite Phase 3 BOS while waiting for retest,2026-08-02 17:00:00-05:00,12300,NO_ENTRY,2026-08-02 17:00:00-05:00,12300,289.5,4.620040930165246,"[{""timestamp"":""2026-08-02 17:00:00-05:00"",""bar_index"":12300,""open"":28247.25,""high"":28312.25,""low"":28231.5,""close"":28297.5,""atr"":62.66178252010538,""level"":28022.75,""tolerance"":6.266178252010539,""band_lower"":28016.48382174799,""band_upper"":28029.01617825201,""accepted"":false,""rejection_reason"":""OPPOSITE_BOS""}]",[],"[{""candidate_id"":158,""direction"":""Short"",""timestamp"":""2026-07-31 15:55:00-05:00"",""bar_index"":12299,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":28026.5,""high"":28026.5,""low"":27940.5,""close"":27969.25,""atr"":41.09730425242119,""setup_score"":75},{""candidate_id"":158,""direction"":""Short"",""timestamp"":""2026-07-31 15:55:00-05:00"",""bar_index"":12299,""event"":""BOS_ACCEPTED"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""SHORT_WAIT_RETEST"",""open"":28026.5,""high"":28026.5,""low"":27940.5,""close"":27969.25,""atr"":41.09730425242119,""same_bar_setup_bos"":true,""bos_level"":28022.75,""bos_condition"":""bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=27969.25; level=28022.75""},{""candidate_id"":158,""direction"":""Short"",""timestamp"":""2026-08-02 17:00:00-05:00"",""bar_index"":12300,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":28247.25,""high"":28312.25,""low"":28231.5,""close"":28297.5,""atr"":62.66178252010538,""retest_level"":28022.75,""tolerance"":6.266178252010539,""band_lower"":28016.48382174799,""band_upper"":28029.01617825201,""touch_condition"":true,""invalid_condition"":true,""opposite_bos"":true}]"
161,Short,2026-08-03 08:15:00-05:00,12483,75,IDLE,IDLE,False,0,1,False,,,,,,,,,,,False,False,,,,False,False,,,,,,,,,regime restriction,Variant C rejected neutral HTF regime,2026-08-03 08:15:00-05:00,12483,NO_ENTRY,,,,,[],[],[]
164,Short,2026-08-03 19:10:00-05:00,12602,90,IDLE,SHORT_WAIT_BOS,True,1,0,True,2026-08-03 19:10:00-05:00,12602,28616.25,prior active swing,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=28613.0; level=28616.25,SHORT_WAIT_RETEST,28616.25,2.04381219648098,28614.20618780352,28618.29381219648,True,True,2026-08-03 19:15:00-05:00,12603,SHORT_WAIT_CONFIRM,True,True,2026-08-03 19:25:00-05:00,12605,2026-08-03 19:25:00-05:00,12605,28588.0,,,,,,2026-08-03 19:25:00-05:00,12605,ENTRY,2026-08-03 19:15:00-05:00,12603,1.25,0.06116021825059271,"[{""timestamp"":""2026-08-03 19:15:00-05:00"",""bar_index"":12603,""open"":28614.5,""high"":28615.0,""low"":28585.5,""close"":28596.5,""atr"":20.4381219648098,""level"":28616.25,""tolerance"":2.04381219648098,""band_lower"":28614.20618780352,""band_upper"":28618.29381219648,""accepted"":true,""rejection_reason"":""""}]","[{""timestamp"":""2026-08-03 19:20:00-05:00"",""bar_index"":12604,""open"":28594.5,""high"":28608.75,""low"":28582.75,""close"":28595.25,""atr"":20.835398967323385,""bos_level"":28616.25,""directional_candle"":false,""close_beyond_bos_level"":true,""confirmed"":false,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[""bearish_candle=false""]},{""timestamp"":""2026-08-03 19:25:00-05:00"",""bar_index"":12605,""open"":28595.0,""high"":28605.0,""low"":28584.75,""close"":28588.0,""atr"":20.793584755371715,""bos_level"":28616.25,""directional_candle"":true,""close_beyond_bos_level"":true,""confirmed"":true,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[]}]","[{""candidate_id"":164,""direction"":""Short"",""timestamp"":""2026-08-03 19:10:00-05:00"",""bar_index"":12602,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":28643.75,""high"":28644.0,""low"":28609.5,""close"":28613.0,""atr"":19.741054423641323,""setup_score"":90},{""candidate_id"":164,""direction"":""Short"",""timestamp"":""2026-08-03 19:10:00-05:00"",""bar_index"":12602,""event"":""BOS_ACCEPTED"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""SHORT_WAIT_RETEST"",""open"":28643.75,""high"":28644.0,""low"":28609.5,""close"":28613.0,""atr"":19.741054423641323,""same_bar_setup_bos"":true,""bos_level"":28616.25,""bos_condition"":""bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=28613.0; level=28616.25""},{""candidate_id"":164,""direction"":""Short"",""timestamp"":""2026-08-03 19:15:00-05:00"",""bar_index"":12603,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":28614.5,""high"":28615.0,""low"":28585.5,""close"":28596.5,""atr"":20.4381219648098,""retest_level"":28616.25,""tolerance"":2.04381219648098,""band_lower"":28614.20618780352,""band_upper"":28618.29381219648,""touch_condition"":true,""invalid_condition"":false,""opposite_bos"":false},{""candidate_id"":164,""direction"":""Short"",""timestamp"":""2026-08-03 19:15:00-05:00"",""bar_index"":12603,""event"":""RETEST_ACCEPTED"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":28614.5,""high"":28615.0,""low"":28585.5,""close"":28596.5,""atr"":20.4381219648098,""retest_level"":28616.25,""tolerance"":2.04381219648098},{""candidate_id"":164,""direction"":""Short"",""timestamp"":""2026-08-03 19:20:00-05:00"",""bar_index"":12604,""event"":""CONFIRM_EVALUATION"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":28594.5,""high"":28608.75,""low"":28582.75,""close"":28595.25,""atr"":20.835398967323385,""bos_level"":28616.25,""directional_candle"":false,""close_beyond_bos_level"":true,""confirmed"":false,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[""bearish_candle=false""]},{""candidate_id"":164,""direction"":""Short"",""timestamp"":""2026-08-03 19:25:00-05:00"",""bar_index"":12605,""event"":""CONFIRM_EVALUATION"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":28595.0,""high"":28605.0,""low"":28584.75,""close"":28588.0,""atr"":20.793584755371715,""bos_level"":28616.25,""directional_candle"":true,""close_beyond_bos_level"":true,""confirmed"":true,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[]},{""candidate_id"":164,""direction"":""Short"",""timestamp"":""2026-08-03 19:25:00-05:00"",""bar_index"":12605,""event"":""CONFIRM_ENTRY"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""IDLE"",""open"":28595.0,""high"":28605.0,""low"":28584.75,""close"":28588.0,""atr"":20.793584755371715,""risk_points"":31.190377133057574}]"
169,Short,2026-08-04 03:45:00-05:00,12705,75,LONG_WAIT_BOS,LONG_WAIT_BOS,True,1,0,False,,,,,,,,,,,False,False,,,,False,False,,,,,,,,,setup rejected,One active candidate already in LONG_WAIT_BOS,2026-08-04 03:45:00-05:00,12705,NO_ENTRY,,,,,[],[],[]
171,Short,2026-08-04 15:15:00-05:00,12843,75,IDLE,SHORT_WAIT_BOS,True,1,5,True,2026-08-04 15:15:00-05:00,12843,29522.0,prior active swing,bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29462.5; level=29522.0,SHORT_WAIT_RETEST,29522.0,4.553407832297568,29517.446592167704,29526.553407832296,True,True,2026-08-04 15:20:00-05:00,12844,SHORT_WAIT_CONFIRM,True,True,2026-08-04 15:25:00-05:00,12845,2026-08-04 15:25:00-05:00,12845,29474.0,,,,,,2026-08-04 15:25:00-05:00,12845,ENTRY,2026-08-04 15:20:00-05:00,12844,3.75,0.08235589997893551,"[{""timestamp"":""2026-08-04 15:20:00-05:00"",""bar_index"":12844,""open"":29463.0,""high"":29518.25,""low"":29458.5,""close"":29483.75,""atr"":45.534078322975674,""level"":29522.0,""tolerance"":4.553407832297568,""band_lower"":29517.446592167704,""band_upper"":29526.553407832296,""accepted"":true,""rejection_reason"":""""}]","[{""timestamp"":""2026-08-04 15:25:00-05:00"",""bar_index"":12845,""open"":29482.5,""high"":29511.25,""low"":29467.75,""close"":29474.0,""atr"":45.38878701419169,""bos_level"":29522.0,""directional_candle"":true,""close_beyond_bos_level"":true,""confirmed"":true,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[]}]","[{""candidate_id"":171,""direction"":""Short"",""timestamp"":""2026-08-04 15:15:00-05:00"",""bar_index"":12843,""event"":""SETUP_ACCEPTED"",""state_before"":""IDLE"",""state_after"":""SHORT_WAIT_BOS"",""open"":29596.0,""high"":29596.0,""low"":29443.5,""close"":29462.5,""atr"":44.44054588628149,""setup_score"":75},{""candidate_id"":171,""direction"":""Short"",""timestamp"":""2026-08-04 15:15:00-05:00"",""bar_index"":12843,""event"":""BOS_ACCEPTED"",""state_before"":""SHORT_WAIT_BOS"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29596.0,""high"":29596.0,""low"":29443.5,""close"":29462.5,""atr"":44.44054588628149,""same_bar_setup_bos"":true,""bos_level"":29522.0,""bos_condition"":""bearBreakEvent=true; Close-mode close < activeStrLow[1]; close=29462.5; level=29522.0""},{""candidate_id"":171,""direction"":""Short"",""timestamp"":""2026-08-04 15:20:00-05:00"",""bar_index"":12844,""event"":""RETEST_EVALUATION"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_RETEST"",""open"":29463.0,""high"":29518.25,""low"":29458.5,""close"":29483.75,""atr"":45.534078322975674,""retest_level"":29522.0,""tolerance"":4.553407832297568,""band_lower"":29517.446592167704,""band_upper"":29526.553407832296,""touch_condition"":true,""invalid_condition"":false,""opposite_bos"":false},{""candidate_id"":171,""direction"":""Short"",""timestamp"":""2026-08-04 15:20:00-05:00"",""bar_index"":12844,""event"":""RETEST_ACCEPTED"",""state_before"":""SHORT_WAIT_RETEST"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":29463.0,""high"":29518.25,""low"":29458.5,""close"":29483.75,""atr"":45.534078322975674,""retest_level"":29522.0,""tolerance"":4.553407832297568},{""candidate_id"":171,""direction"":""Short"",""timestamp"":""2026-08-04 15:25:00-05:00"",""bar_index"":12845,""event"":""CONFIRM_EVALUATION"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""SHORT_WAIT_CONFIRM"",""open"":29482.5,""high"":29511.25,""low"":29467.75,""close"":29474.0,""atr"":45.38878701419169,""bos_level"":29522.0,""directional_candle"":true,""close_beyond_bos_level"":true,""confirmed"":true,""invalid_condition"":false,""opposite_bos"":false,""failed_conditions"":[]},{""candidate_id"":171,""direction"":""Short"",""timestamp"":""2026-08-04 15:25:00-05:00"",""bar_index"":12845,""event"":""CONFIRM_ENTRY"",""state_before"":""SHORT_WAIT_CONFIRM"",""state_after"":""IDLE"",""open"":29482.5,""high"":29511.25,""low"":29467.75,""close"":29474.0,""atr"":45.38878701419169,""risk_points"":68.08318052128755}]"
