timestamp,open,high,low,close,volume,contract
2020-12-01 06:55:00+00:00,12382.0,12387.75,12381.25,12386.5,236,16337
2020-12-01 07:00:00+00:00,12386.5,12398.5,12386.0,12397.5,755,16337
2020-12-01 07:05:00+00:00,12398.75,12400.0,12389.0,12391.0,632,16337
2020-12-01 07:10:00+00:00,12390.75,12394.75,12388.75,12391.0,448,16337
2020-12-01 07:15:00+00:00,12390.5,12393.75,12387.0,12393.5,234,16337
2020-12-01 07:20:00+00:00,12393.5,12395.5,12391.25,12391.25,175,16337
2020-12-01 07:25:00+00:00,12390.75,12396.0,12389.0,12394.0,238,16337
2020-12-01 07:30:00+00:00,12393.25,12397.25,12391.25,12395.25,307,16337
2020-12-01 07:35:00+00:00,12395.25,12399.75,12394.0,12394.75,295,16337
2020-12-01 07:40:00+00:00,12394.25,12396.5,12390.0,12392.0,222,16337
2020-12-01 07:45:00+00:00,12392.5,12394.5,12388.25,12390.25,213,16337
2020-12-01 07:50:00+00:00,12390.75,12391.25,12383.5,12385.25,279,16337
2020-12-01 07:55:00+00:00,12385.25,12388.0,12383.75,12387.75,171,16337
2020-12-01 08:00:00+00:00,12387.5,12387.5,12374.0,12376.5,879,16337
2020-12-01 08:05:00+00:00,12376.5,12376.5,12359.25,12363.5,1311,16337
2020-12-01 08:10:00+00:00,12363.25,12369.75,12354.75,12355.25,995,16337
2020-12-01 08:15:00+00:00,12354.75,12365.5,12349.75,12363.0,1031,16337
2020-12-01 08:20:00+00:00,12362.75,12373.5,12361.25,12369.75,876,16337
2020-12-01 08:25:00+00:00,12369.75,12379.5,12369.75,12375.75,923,16337
2020-12-01 08:30:00+00:00,12376.0,12377.5,12368.5,12370.25,1157,16337
2020-12-01 08:35:00+00:00,12370.75,12377.0,12369.75,12375.75,715,16337
2020-12-01 08:40:00+00:00,12375.25,12378.0,12370.0,12373.0,442,16337
2020-12-01 08:45:00+00:00,12373.75,12376.0,12370.0,12371.25,520,16337
2020-12-01 08:50:00+00:00,12372.0,12374.0,12357.75,12359.25,753,16337
2020-12-01 08:55:00+00:00,12360.25,12364.5,12351.0,12362.25,938,16337
2020-12-01 09:00:00+00:00,12362.25,12374.25,12361.75,12370.75,597,16337
2020-12-01 09:05:00+00:00,12370.5,12371.25,12362.0,12369.5,419,16337
2020-12-01 09:10:00+00:00,12369.25,12371.25,12363.75,12368.25,316,16337
2020-12-01 09:15:00+00:00,12368.0,12371.25,12364.0,12368.0,386,16337
2020-12-01 09:20:00+00:00,12367.5,12370.75,12366.0,12368.0,193,16337
2020-12-01 09:25:00+00:00,12367.5,12378.0,12365.5,12376.0,693,16337
2020-12-01 09:30:00+00:00,12377.25,12377.25,12361.5,12363.0,651,16337
2020-12-01 09:35:00+00:00,12363.0,12367.25,12358.5,12365.75,320,16337
2020-12-01 09:40:00+00:00,12366.0,12376.0,12362.5,12371.75,583,16337
2020-12-01 09:45:00+00:00,12370.5,12376.75,12367.5,12369.75,440,16337
2020-12-01 09:50:00+00:00,12369.25,12373.75,12365.25,12372.75,289,16337
2020-12-01 09:55:00+00:00,12373.0,12373.0,12366.0,12367.25,247,16337
2020-12-01 10:00:00+00:00,12366.0,12368.5,12360.25,12362.75,315,16337
2020-12-01 10:05:00+00:00,12362.5,12363.5,12357.75,12359.0,221,16337
2020-12-01 10:10:00+00:00,12358.75,12371.75,12357.0,12370.75,348,16337
2020-12-01 10:15:00+00:00,12371.75,12374.0,12365.25,12373.75,559,16337
2020-12-01 10:20:00+00:00,12373.5,12375.25,12369.75,12371.5,218,16337
2020-12-01 10:25:00+00:00,12371.5,12373.75,12366.0,12371.25,228,16337
2020-12-01 10:30:00+00:00,12372.0,12376.5,12365.75,12369.5,320,16337
2020-12-01 10:35:00+00:00,12369.5,12375.25,12367.5,12368.5,279,16337
2020-12-01 10:40:00+00:00,12369.0,12375.75,12367.0,12372.25,465,16337
2020-12-01 10:45:00+00:00,12371.75,12374.75,12371.0,12373.75,274,16337
2020-12-01 10:50:00+00:00,12373.75,12375.0,12370.0,12374.5,281,16337
2020-12-01 10:55:00+00:00,12374.5,12392.25,12374.25,12390.0,1112,16337
2020-12-01 11:00:00+00:00,12389.25,12389.75,12383.25,12385.25,369,16337
2020-12-01 11:05:00+00:00,12385.0,12399.0,12383.5,12394.5,603,16337
2020-12-01 11:10:00+00:00,12394.75,12395.0,12387.75,12391.75,281,16337
2020-12-01 11:15:00+00:00,12391.25,12396.5,12388.0,12389.25,364,16337
2020-12-01 11:20:00+00:00,12389.25,12390.0,12385.75,12388.25,251,16337
2020-12-01 11:25:00+00:00,12388.5,12392.5,12385.5,12386.0,277,16337
2020-12-01 11:30:00+00:00,12386.25,12392.0,12385.25,12388.75,289,16337
2020-12-01 11:35:00+00:00,12388.5,12394.25,12386.5,12392.5,300,16337
2020-12-01 11:40:00+00:00,12392.0,12392.5,12385.75,12386.0,278,16337
2020-12-01 11:45:00+00:00,12386.0,12388.25,12382.25,12385.0,298,16337
2020-12-01 11:50:00+00:00,12385.0,12390.25,12380.25,12388.25,383,16337
2020-12-01 11:55:00+00:00,12388.75,12391.5,12383.0,12385.25,211,16337
2020-12-01 12:00:00+00:00,12385.5,12389.0,12381.25,12383.75,405,16337
2020-12-01 12:05:00+00:00,12383.75,12385.0,12382.5,12383.0,248,16337
2020-12-01 12:10:00+00:00,12383.25,12387.5,12382.5,12384.0,198,16337
2020-12-01 12:15:00+00:00,12383.5,12386.75,12382.25,12386.75,241,16337
2020-12-01 12:20:00+00:00,12385.75,12392.5,12383.0,12388.5,455,16337
2020-12-01 12:25:00+00:00,12388.25,12388.75,12382.25,12386.5,423,16337
2020-12-01 12:30:00+00:00,12386.75,12387.0,12381.5,12384.5,244,16337
2020-12-01 12:35:00+00:00,12385.0,12385.5,12380.75,12384.5,222,16337
2020-12-01 12:40:00+00:00,12385.0,12386.25,12381.75,12384.5,281,16337
2020-12-01 12:45:00+00:00,12385.0,12388.25,12383.5,12385.25,204,16337
2020-12-01 12:50:00+00:00,12385.5,12389.5,12384.25,12389.0,254,16337
2020-12-01 12:55:00+00:00,12390.0,12396.25,12389.0,12394.25,399,16337
2020-12-01 13:00:00+00:00,12394.25,12398.0,12392.0,12394.75,719,16337
2020-12-01 13:05:00+00:00,12394.5,12396.25,12387.75,12387.75,599,16337
2020-12-01 13:10:00+00:00,12388.0,12388.75,12382.0,12383.5,979,16337
2020-12-01 13:15:00+00:00,12383.25,12386.25,12380.25,12383.0,626,16337
2020-12-01 13:20:00+00:00,12383.75,12388.5,12383.0,12384.75,2052,16337
2020-12-01 13:25:00+00:00,12384.75,12385.5,12378.5,12379.25,666,16337
2020-12-01 13:30:00+00:00,12379.75,12381.0,12361.25,12368.25,2229,16337
2020-12-01 13:35:00+00:00,12368.25,12375.75,12367.5,12375.5,1712,16337
2020-12-01 13:40:00+00:00,12375.0,12376.75,12371.75,12373.25,532,16337
2020-12-01 13:45:00+00:00,12372.75,12378.75,12372.75,12377.5,619,16337
2020-12-01 13:50:00+00:00,12377.25,12381.25,12376.0,12379.75,856,16337
2020-12-01 13:55:00+00:00,12380.25,12380.25,12376.75,12379.75,548,16337
2020-12-01 14:00:00+00:00,12380.0,12382.0,12374.5,12379.75,1040,16337
2020-12-01 14:05:00+00:00,12380.0,12387.25,12380.0,12382.75,4299,16337
2020-12-01 14:10:00+00:00,12383.0,12383.25,12368.5,12372.5,2290,16337
2020-12-01 14:15:00+00:00,12372.75,12375.5,12369.75,12371.0,908,16337
2020-12-01 14:20:00+00:00,12371.25,12375.75,12370.75,12374.25,2281,16337
2020-12-01 14:25:00+00:00,12374.0,12380.75,12370.75,12376.0,1930,16337
2020-12-01 14:30:00+00:00,12376.25,12384.5,12338.25,12345.0,13036,16337
2020-12-01 14:35:00+00:00,12344.75,12373.75,12334.25,12358.25,12103,16337
2020-12-01 14:40:00+00:00,12358.0,12382.0,12346.5,12372.75,9235,16337
2020-12-01 14:45:00+00:00,12372.75,12389.5,12368.75,12381.0,8149,16337
2020-12-01 14:50:00+00:00,12380.25,12393.25,12370.0,12388.25,8063,16337
2020-12-01 14:55:00+00:00,12388.25,12395.25,12376.0,12390.75,5642,16337
2020-12-01 15:00:00+00:00,12390.25,12419.5,12383.0,12412.75,10119,16337
2020-12-01 15:05:00+00:00,12413.0,12428.5,12405.25,12422.75,8062,16337
2020-12-01 15:10:00+00:00,12422.75,12424.25,12408.75,12410.25,5868,16337
2020-12-01 15:15:00+00:00,12410.75,12432.5,12406.5,12425.0,6689,16337
2020-12-01 15:20:00+00:00,12425.25,12431.25,12408.25,12416.5,4968,16337
2020-12-01 15:25:00+00:00,12416.75,12417.0,12396.75,12404.25,6496,16337
2020-12-01 15:30:00+00:00,12404.25,12407.75,12383.0,12384.75,7262,16337
2020-12-01 15:35:00+00:00,12384.5,12388.75,12353.0,12353.75,8491,16337
2020-12-01 15:40:00+00:00,12354.0,12381.25,12350.0,12380.25,8119,16337
2020-12-01 15:45:00+00:00,12379.5,12383.75,12365.75,12376.25,6678,16337
2020-12-01 15:50:00+00:00,12376.75,12392.5,12376.75,12388.5,6030,16337
2020-12-01 15:55:00+00:00,12388.5,12397.25,12380.75,12396.75,4334,16337
2020-12-01 16:00:00+00:00,12396.75,12409.0,12393.75,12405.5,4573,16337
2020-12-01 16:05:00+00:00,12405.25,12424.5,12405.0,12420.75,5121,16337
2020-12-01 16:10:00+00:00,12420.0,12431.25,12416.0,12419.75,4910,16337
2020-12-01 16:15:00+00:00,12420.0,12423.0,12410.25,12420.0,3999,16337
2020-12-01 16:20:00+00:00,12420.25,12426.25,12414.75,12424.75,3430,16337
2020-12-01 16:25:00+00:00,12424.75,12435.75,12418.5,12429.5,4839,16337
2020-12-01 16:30:00+00:00,12429.75,12444.25,12408.75,12433.0,9098,16337
2020-12-01 16:35:00+00:00,12433.25,12445.75,12420.75,12432.75,6137,16337
2020-12-01 16:40:00+00:00,12432.75,12447.75,12430.75,12445.0,3873,16337
2020-12-01 16:45:00+00:00,12445.25,12446.75,12432.5,12439.75,4074,16337
2020-12-01 16:50:00+00:00,12440.0,12445.5,12436.5,12439.5,3495,16337
2020-12-01 16:55:00+00:00,12439.25,12451.5,12438.75,12447.75,3779,16337
2020-12-01 17:00:00+00:00,12448.0,12466.0,12443.5,12464.75,4909,16337
2020-12-01 17:05:00+00:00,12465.0,12477.75,12460.0,12477.25,5605,16337
2020-12-01 17:10:00+00:00,12477.0,12486.0,12473.0,12475.25,4908,16337
2020-12-01 17:15:00+00:00,12475.25,12480.0,12467.25,12469.75,3254,16337
2020-12-01 17:20:00+00:00,12470.25,12475.75,12464.0,12475.25,3219,16337
2020-12-01 17:25:00+00:00,12475.25,12479.25,12471.75,12477.0,2405,16337
2020-12-01 17:30:00+00:00,12477.0,12488.0,12474.0,12481.0,3407,16337
2020-12-01 17:35:00+00:00,12481.25,12484.25,12472.25,12472.5,2147,16337
2020-12-01 17:40:00+00:00,12472.25,12474.25,12455.25,12460.0,4324,16337
2020-12-01 17:45:00+00:00,12460.25,12474.25,12457.5,12472.75,3680,16337
2020-12-01 17:50:00+00:00,12473.0,12474.75,12461.75,12466.25,2874,16337
2020-12-01 17:55:00+00:00,12466.25,12472.75,12458.25,12459.0,2265,16337
2020-12-01 18:00:00+00:00,12459.25,12470.0,12456.25,12469.0,2140,16337
2020-12-01 18:05:00+00:00,12469.25,12480.25,12465.0,12480.0,3064,16337
2020-12-01 18:10:00+00:00,12479.5,12483.0,12469.5,12471.25,1950,16337
2020-12-01 18:15:00+00:00,12471.25,12478.5,12467.0,12474.75,1987,16337
2020-12-01 18:20:00+00:00,12474.5,12486.0,12471.25,12478.5,2944,16337
2020-12-01 18:25:00+00:00,12478.5,12494.75,12476.5,12493.5,2836,16337
2020-12-01 18:30:00+00:00,12493.5,12494.75,12487.25,12492.75,2688,16337
2020-12-01 18:35:00+00:00,12492.5,12496.5,12488.5,12495.75,2115,16337
2020-12-01 18:40:00+00:00,12495.5,12495.5,12490.0,12492.75,2637,16337
2020-12-01 18:45:00+00:00,12492.5,12503.25,12491.25,12501.0,2511,16337
2020-12-01 18:50:00+00:00,12501.25,12506.75,12491.5,12497.5,3066,16337
2020-12-01 18:55:00+00:00,12497.25,12498.25,12486.75,12489.25,2212,16337
2020-12-01 19:00:00+00:00,12489.5,12495.5,12484.25,12488.0,3066,16337
2020-12-01 19:05:00+00:00,12488.0,12496.0,12486.5,12494.5,1987,16337
2020-12-01 19:10:00+00:00,12494.25,12512.25,12493.25,12502.75,3904,16337
2020-12-01 19:15:00+00:00,12502.5,12507.25,12490.25,12497.0,2921,16337
2020-12-01 19:20:00+00:00,12497.5,12497.75,12484.25,12486.25,2337,16337
2020-12-01 19:25:00+00:00,12486.0,12491.25,12484.75,12486.25,1833,16337
2020-12-01 19:30:00+00:00,12486.75,12487.75,12475.0,12479.75,3106,16337
2020-12-01 19:35:00+00:00,12479.25,12487.75,12477.75,12487.0,1953,16337
2020-12-01 19:40:00+00:00,12487.25,12497.5,12485.5,12492.75,2760,16337
2020-12-01 19:45:00+00:00,12492.75,12495.5,12483.5,12485.25,2254,16337
2020-12-01 19:50:00+00:00,12485.25,12486.75,12463.75,12465.5,3578,16337
2020-12-01 19:55:00+00:00,12465.25,12468.5,12460.0,12467.75,3127,16337
2020-12-01 20:00:00+00:00,12467.5,12469.25,12453.25,12453.75,3670,16337
2020-12-01 20:05:00+00:00,12453.75,12457.0,12422.0,12430.25,6022,16337
2020-12-01 20:10:00+00:00,12430.0,12446.75,12426.25,12445.0,4724,16337
2020-12-01 20:15:00+00:00,12444.75,12448.0,12420.25,12421.5,4247,16337
2020-12-01 20:20:00+00:00,12421.75,12444.5,12420.75,12443.75,3717,16337
2020-12-01 20:25:00+00:00,12443.75,12449.75,12435.0,12448.0,3061,16337
2020-12-01 20:30:00+00:00,12448.0,12449.0,12426.0,12430.75,3756,16337
2020-12-01 20:35:00+00:00,12430.75,12447.5,12427.5,12441.0,3661,16337
2020-12-01 20:40:00+00:00,12441.25,12442.5,12427.25,12440.25,3752,16337
2020-12-01 20:45:00+00:00,12439.75,12444.75,12430.0,12439.25,3100,16337
2020-12-01 20:50:00+00:00,12439.75,12468.0,12430.0,12462.25,7687,16337
2020-12-01 20:55:00+00:00,12462.0,12465.25,12444.75,12450.25,10378,16337
2020-12-01 21:00:00+00:00,12450.0,12465.75,12441.0,12464.25,4758,16337
2020-12-01 21:05:00+00:00,12464.5,12464.5,12447.0,12448.25,1849,16337
2020-12-01 21:10:00+00:00,12448.25,12467.25,12444.75,12464.25,2174,16337
2020-12-01 21:30:00+00:00,12462.75,12470.0,12462.0,12468.0,588,16337
2020-12-01 21:35:00+00:00,12468.25,12472.25,12462.5,12463.5,549,16337
2020-12-01 21:40:00+00:00,12464.0,12464.75,12453.25,12459.75,384,16337
2020-12-01 21:45:00+00:00,12460.25,12464.5,12451.0,12452.75,471,16337
2020-12-01 21:50:00+00:00,12452.5,12457.25,12451.25,12456.0,235,16337
2020-12-01 21:55:00+00:00,12456.5,12468.0,12450.0,12458.5,470,16337
2020-12-01 23:00:00+00:00,12456.25,12473.5,12456.25,12460.0,635,16337
2020-12-01 23:05:00+00:00,12460.0,12463.0,12453.5,12460.75,334,16337
2020-12-01 23:10:00+00:00,12460.5,12463.0,12451.75,12453.0,266,16337
2020-12-01 23:15:00+00:00,12453.25,12456.25,12445.25,12447.75,314,16337
2020-12-01 23:20:00+00:00,12448.25,12452.25,12441.75,12448.5,414,16337
2020-12-01 23:25:00+00:00,12448.0,12452.25,12442.0,12445.75,333,16337
2020-12-01 23:30:00+00:00,12446.25,12447.75,12435.25,12439.25,399,16337
2020-12-01 23:35:00+00:00,12439.0,12445.25,12438.75,12442.0,213,16337
2020-12-01 23:40:00+00:00,12441.5,12447.5,12440.25,12446.25,165,16337
2020-12-01 23:45:00+00:00,12445.0,12453.25,12444.0,12449.75,163,16337
2020-12-01 23:50:00+00:00,12450.5,12455.0,12448.0,12453.25,264,16337
2020-12-01 23:55:00+00:00,12453.0,12454.75,12447.5,12451.75,221,16337
2020-12-02 00:00:00+00:00,12452.0,12453.5,12437.5,12443.25,534,16337
2020-12-02 00:05:00+00:00,12442.75,12443.0,12436.75,12439.75,418,16337
2020-12-02 00:10:00+00:00,12439.75,12442.25,12434.25,12442.25,425,16337
2020-12-02 00:15:00+00:00,12442.25,12444.5,12439.5,12442.5,237,16337
2020-12-02 00:20:00+00:00,12442.0,12442.25,12435.0,12441.5,217,16337
2020-12-02 00:25:00+00:00,12441.75,12448.25,12441.25,12442.25,391,16337
2020-12-02 00:30:00+00:00,12442.25,12447.75,12442.25,12447.0,346,16337
2020-12-02 00:35:00+00:00,12446.5,12447.5,12443.25,12444.75,163,16337
2020-12-02 00:40:00+00:00,12444.25,12445.0,12440.5,12441.25,180,16337
2020-12-02 00:45:00+00:00,12441.25,12442.25,12436.25,12439.0,219,16337
2020-12-02 00:50:00+00:00,12438.0,12440.75,12437.25,12440.25,165,16337
2020-12-02 00:55:00+00:00,12439.5,12441.75,12433.25,12436.75,295,16337
2020-12-02 01:00:00+00:00,12436.5,12438.0,12420.25,12420.25,1179,16337
2020-12-02 01:05:00+00:00,12420.25,12428.75,12414.0,12426.25,1072,16337
2020-12-02 01:10:00+00:00,12426.5,12428.5,12421.5,12424.5,354,16337
2020-12-02 01:15:00+00:00,12425.0,12433.5,12424.0,12430.5,390,16337
2020-12-02 01:20:00+00:00,12431.5,12433.5,12429.0,12429.25,260,16337
2020-12-02 01:25:00+00:00,12428.75,12430.5,12427.25,12429.0,130,16337
2020-12-02 01:30:00+00:00,12429.75,12430.0,12420.75,12421.75,386,16337
2020-12-02 01:35:00+00:00,12421.75,12423.25,12417.75,12420.0,426,16337
2020-12-02 01:40:00+00:00,12419.75,12420.5,12416.0,12419.0,272,16337
2020-12-02 01:45:00+00:00,12417.75,12421.5,12415.75,12420.25,265,16337
2020-12-02 01:50:00+00:00,12420.0,12421.75,12417.25,12421.25,260,16337
2020-12-02 01:55:00+00:00,12420.5,12421.25,12418.25,12419.5,167,16337
2020-12-02 02:00:00+00:00,12419.25,12421.0,12415.75,12418.25,387,16337
2020-12-02 02:05:00+00:00,12418.0,12418.0,12406.0,12406.75,622,16337
2020-12-02 02:10:00+00:00,12406.25,12416.5,12405.5,12415.25,350,16337
2020-12-02 02:15:00+00:00,12416.0,12416.75,12412.5,12414.0,199,16337
2020-12-02 02:20:00+00:00,12415.0,12416.0,12413.0,12415.0,126,16337
2020-12-02 02:25:00+00:00,12416.0,12420.0,12416.0,12418.75,231,16337
2020-12-02 02:30:00+00:00,12418.25,12420.5,12415.0,12418.5,202,16337
2020-12-02 02:35:00+00:00,12418.5,12420.5,12416.25,12419.75,410,16337
2020-12-02 02:40:00+00:00,12419.0,12432.25,12418.25,12431.0,527,16337
2020-12-02 02:45:00+00:00,12431.0,12431.75,12426.5,12428.5,454,16337
2020-12-02 02:50:00+00:00,12428.5,12431.25,12427.5,12429.5,246,16337
2020-12-02 02:55:00+00:00,12429.25,12429.5,12425.0,12425.75,200,16337
2020-12-02 03:00:00+00:00,12426.0,12427.25,12424.75,12426.75,133,16337
2020-12-02 03:05:00+00:00,12426.75,12432.5,12426.25,12430.25,232,16337
2020-12-02 03:10:00+00:00,12429.75,12435.0,12429.25,12434.25,282,16337
2020-12-02 03:15:00+00:00,12434.0,12437.0,12433.0,12433.75,223,16337
2020-12-02 03:20:00+00:00,12433.5,12436.0,12433.25,12435.25,80,16337
2020-12-02 03:25:00+00:00,12435.75,12437.5,12433.75,12434.0,190,16337
2020-12-02 03:30:00+00:00,12433.75,12435.25,12428.0,12430.5,459,16337
2020-12-02 03:35:00+00:00,12430.25,12430.75,12425.75,12426.5,238,16337
2020-12-02 03:40:00+00:00,12426.25,12428.25,12424.5,12425.75,214,16337
2020-12-02 03:45:00+00:00,12425.75,12429.5,12424.75,12429.25,170,16337
2020-12-02 03:50:00+00:00,12429.25,12430.5,12425.75,12427.25,188,16337
2020-12-02 03:55:00+00:00,12427.75,12427.75,12422.75,12423.25,157,16337
2020-12-02 04:00:00+00:00,12423.5,12424.5,12420.75,12424.0,199,16337
2020-12-02 04:05:00+00:00,12424.0,12427.25,12423.25,12425.75,122,16337
2020-12-02 04:10:00+00:00,12425.5,12432.25,12425.5,12430.25,200,16337
2020-12-02 04:15:00+00:00,12430.0,12430.75,12423.0,12427.5,212,16337
2020-12-02 04:20:00+00:00,12428.0,12431.5,12427.0,12430.5,73,16337
2020-12-02 04:25:00+00:00,12429.75,12431.0,12427.5,12428.75,71,16337
2020-12-02 04:30:00+00:00,12429.0,12435.5,12429.0,12433.0,214,16337
2020-12-02 04:35:00+00:00,12433.75,12435.25,12431.75,12435.25,54,16337
2020-12-02 04:40:00+00:00,12434.25,12441.75,12434.25,12438.0,393,16337
