fold,marker_bar_timestamp,signal_type,direction,realized_R,MFE_R,MAE_R
2,2021-11-07 20:00:00-06:00,MRL,Long,-0.33935744417842656,0.29509342972037095,0.8705256176750943
2,2021-11-08 03:30:00-06:00,MRS,Short,-1.0,0.25083150520881314,1.0261288849451446
2,2021-11-08 04:30:00-06:00,MRS,Short,-1.0,0.35938235957034564,1.7489941499090154
2,2021-11-08 08:15:00-06:00,MRS,Short,-1.0,1.7894592363499853,4.550339201004248
2,2021-11-08 10:30:00-06:00,MRS,Short,0.592467797748378,1.9412774649627704,0.1008455825954686
2,2021-11-08 15:00:00-06:00,MRL,Long,-0.8545453958373319,0.013352271809958311,0.9480112985070401
2,2021-11-08 15:15:00-06:00,MRL,Long,-0.4962500196905804,0.3721875147679353,0.9649305938427953
2,2021-11-08 19:00:00-06:00,MRL,Long,1.0358734662565494,1.2592971550569816,0.7921385330197143
2,2021-11-09 00:30:00-06:00,MRS,Short,-1.0,0.27351333951209794,1.0256750231703673
2,2021-11-09 00:45:00-06:00,MRS,Short,-1.0,0.3224672152574792,1.039061026940766
2,2021-11-09 04:30:00-06:00,MRS,Short,-1.0,0.033791260632070205,1.4192329465469486
2,2021-11-09 06:00:00-06:00,MRS,Short,2.0,3.0601529217808388,0.7730912644498962
2,2021-11-09 08:00:00-06:00,MRS,Short,-1.0,0.08101049411783154,1.350174901963859
2,2021-11-09 08:15:00-06:00,MRS,Short,-1.0,2.2833279574154837,1.7729370022284932
2,2021-11-09 08:30:00-06:00,MRS,Short,2.0,15.61304967999558,0.8439486313511124
2,2021-11-09 09:15:00-06:00,MRL,Long,2.0,2.0296145981815092,0.1605344879917578
2,2021-11-09 19:45:00-06:00,MRL,Long,-1.0,0.14806076535473225,2.3874798413450575
2,2021-11-09 21:15:00-06:00,MRL,Long,-1.0,0.02016531210213528,1.4519024713537403
2,2021-11-10 02:00:00-06:00,MRS,Short,2.0,2.404945888265991,0.0693734390845959
2,2021-11-10 05:45:00-06:00,MRL,Long,0.5020040373794098,1.6618064685663219,0.2942782288086195
2,2021-11-10 06:30:00-06:00,MRL,Long,-1.0,1.1304102002698606,3.9648715979614515
2,2021-11-10 09:30:00-06:00,MRS,Short,-1.0,0.03894821325278834,1.0613388111384823
2,2021-11-10 09:45:00-06:00,MRS,Short,-1.0,0.01972030724142005,1.232519202588753
2,2021-11-10 11:45:00-06:00,MRL,Long,-1.0,0.19309940067299397,3.3213096915754963
2,2021-11-10 18:30:00-06:00,MRS,Short,0.11671931794165995,0.8053632937974536,0.4668772717666398
2,2021-11-10 19:00:00-06:00,MRS,Short,-1.0,0.8583381485591981,1.2748846030070442
2,2021-11-10 20:15:00-06:00,MRS,Short,0.7862451681798018,1.0721525020633662,0.1715444003301386
2,2021-11-10 22:00:00-06:00,MRL,Long,-1.0,0.054700308688607785,1.9145108041012724
2,2021-11-11 06:00:00-06:00,MRS,Short,-1.0,0.6254429166121049,1.0632529582405783
2,2021-11-11 08:00:00-06:00,MRS,Short,2.0,4.72493116385711,0.45214652285713974
2,2021-11-11 12:15:00-06:00,MRL,Long,0.6910710687514972,1.355562481012552,0.6910710687514972
2,2021-11-11 14:30:00-06:00,MRL,Long,0.29204044801597456,0.8761213440479236,0.6675210240365133
2,2021-11-11 19:00:00-06:00,MRS,Short,-0.36390847019519007,0.4245598818943884,0.9704225871871734
2,2021-11-11 19:15:00-06:00,MRS,Short,-0.10601742267705408,0.4664766597790379,0.9965637731643083
2,2021-11-11 21:15:00-06:00,MRL,Long,0.28113016345728836,0.8433904903718652,0.3279851907001698
2,2021-11-12 04:30:00-06:00,MRL,Long,2.0,2.246121990606145,0.2041929082369223
2,2021-11-12 06:00:00-06:00,MRS,Short,0.4004733476027397,1.361609381849315,0.3470769012557077
2,2021-11-12 10:30:00-06:00,MRS,Short,-1.0,0.8072853798106688,1.002596358797121
2,2021-11-12 11:15:00-06:00,MRS,Short,0.5739701557114466,1.7753030397586604,0.3203554357459237
2,2021-11-12 11:30:00-06:00,MRS,Short,-0.06983113203325961,1.7178458480181862,0.44691924501286145
2,2021-11-14 17:30:00-06:00,MRS,Short,-0.3317880952789625,0.3317880952789625,0.9032009260371757
2,2021-11-14 17:45:00-06:00,MRS,Short,-1.0,0.0941468338464785,1.1109326393884462
2,2021-11-15 00:00:00-06:00,MRS,Short,-1.0,0.341739214536258,1.1960872508769032
2,2021-11-15 01:15:00-06:00,MRL,Long,1.771609287759472,1.9452964728339301,0.7294861773127238
2,2021-11-15 01:30:00-06:00,MRL,Long,2.0,2.0103284985398484,0.9333668028935009
2,2021-11-15 04:30:00-06:00,MRS,Short,-0.12856975525048972,1.285697552504897,0.28928194931360185
2,2021-11-15 08:00:00-06:00,MRS,Short,2.0,2.105777859646203,0.43870372075962566
2,2021-11-15 09:45:00-06:00,MRL,Long,-1.0,1.4589491345370542,4.470973154226456
2,2021-11-15 10:00:00-06:00,MRL,Long,-1.0,1.1706616790305577,4.729473183283454
2,2021-11-15 15:30:00-06:00,MRS,Short,0.14237354249191403,0.5410194614692733,0.29898443923301943
2,2021-11-15 20:30:00-06:00,MRS,Short,-0.04711326914120956,0.37690615312967646,0.5418025951239099
2,2021-11-16 01:45:00-06:00,MRS,Short,2.0,3.5583864664655764,0.9625143720767543
2,2021-11-16 04:45:00-06:00,MRL,Long,2.0,3.45000761533281,0.9331987811965797
2,2021-11-16 05:00:00-06:00,MRL,Long,2.0,2.0360127218623187,0.0
2,2021-11-16 06:00:00-06:00,MRS,Short,2.0,2.16219641189907,0.41580700228828277
2,2021-11-16 06:15:00-06:00,MRS,Short,-0.8028196428733554,1.4395386699798096,0.8028196428733554
2,2021-11-16 06:30:00-06:00,MRS,Short,-1.0,1.5529049893931335,2.936402161761561
2,2021-11-16 10:30:00-06:00,MRS,Short,-0.6736823992041796,0.34275069433195104,0.9100621883986286
2,2021-11-16 10:45:00-06:00,MRS,Short,-0.24552253866980356,0.5278734581400777,0.7733959968098812
2,2021-11-16 18:15:00-06:00,MRS,Short,-0.023719458790159118,0.2609140466917503,0.7115837637047735
2,2021-11-16 18:30:00-06:00,MRS,Short,0.719127281175216,0.8927097283554405,0.6695322962665804
2,2021-11-17 02:45:00-06:00,MRS,Short,0.8833880773341795,0.9443113930123986,0.7310797881386313
2,2021-11-17 03:00:00-06:00,MRS,Short,0.9517209832956594,1.5657345209057623,0.859618952654144
2,2021-11-17 09:45:00-06:00,MRS,Short,-1.0,0.4197663848013269,1.5951122622450422
2,2021-11-17 15:15:00-06:00,MRL,Long,0.9265072896164616,1.0985729291166615,0.1720656395002
2,2021-11-17 19:30:00-06:00,MRS,Short,-0.24208117603429036,0.7746597633097291,0.629411057689155
2,2021-11-17 20:00:00-06:00,MRS,Short,-0.1825832764664322,0.7303331058657287,0.7824997562847094
2,2021-11-17 22:30:00-06:00,MRS,Short,-1.0,0.036292906232212784,1.0524942807341706
2,2021-11-18 00:00:00-06:00,MRS,Short,-1.0,0.20837845416650388,1.4169734883322265
2,2021-11-18 05:30:00-06:00,MRS,Short,0.7211557247614004,0.9506143644582097,0.9833941701291824
2,2021-11-18 05:45:00-06:00,MRS,Short,0.9221671330479554,1.3503161591059347,0.29641086419398566
2,2021-11-18 06:00:00-06:00,MRS,Short,0.40338810082008264,1.378242677801949,0.8067762016401653
2,2021-11-18 14:45:00-06:00,MRS,Short,-1.0,0.14268646880691568,1.2841782192622413
2,2021-11-18 15:00:00-06:00,MRS,Short,-1.0,0.08513919702470027,1.3743898948273043
2,2021-11-18 17:45:00-06:00,MRS,Short,-0.457958774027523,0.1799123755108126,0.5888041380353867
2,2021-11-18 22:15:00-06:00,MRS,Short,0.8919669748647554,1.4793598607513017,0.261063504838465
2,2021-11-19 04:45:00-06:00,MRL,Long,-1.0,0.36797728307473,1.0017159372589872
2,2021-11-19 05:45:00-06:00,MRL,Long,2.0,2.045298028511902,0.15291947876724502
2,2021-11-19 10:45:00-06:00,MRS,Short,-1.0,0.7324679316692632,1.1813998897891342
2,2021-11-19 11:30:00-06:00,MRS,Short,2.0,2.0017904088702494,0.4554972187848471
2,2021-11-21 17:30:00-06:00,MRS,Short,-0.7352947808394669,1.111492110571287,0.8378940525845087
2,2021-11-21 19:30:00-06:00,MRS,Short,-0.43088481003378076,0.16414659429858314,0.9028062686422073
2,2021-11-21 20:15:00-06:00,MRS,Short,-0.7348302090688476,0.16074410823381038,0.8955743173026579
2,2021-11-22 02:00:00-06:00,MRS,Short,-1.0,0.28111619019373785,1.9678133313561648
2,2021-11-22 03:45:00-06:00,MRS,Short,0.8478400998868263,1.6956801997736526,0.8164386147058327
2,2021-11-22 04:00:00-06:00,MRS,Short,0.4753893669627972,1.774786969994443,0.3486188691060513
2,2021-11-22 04:15:00-06:00,MRS,Short,0.09573957199250036,0.9893089105891703,0.9893089105891703
2,2021-11-22 09:30:00-06:00,MRS,Short,2.0,3.1226128601684495,0.46017452676166626
2,2021-11-22 11:15:00-06:00,MRL,Long,0.9978184082568243,1.7220414465077452,0.43453382295055254
2,2021-11-22 17:00:00-06:00,MRL,Long,-0.5298416101582111,0.07569165859403015,0.8998897188401362
2,2021-11-22 20:45:00-06:00,MRL,Long,-0.45675302369078247,0.6716956230746801,0.6313938856901993
2,2021-11-23 01:30:00-06:00,MRL,Long,-1.0,1.8801817850411446,1.7458830861096344
2,2021-11-23 05:15:00-06:00,MRL,Long,2.0,2.1041891195656226,0.07061037313978599
2,2021-11-23 07:45:00-06:00,MRS,Short,-1.0,3.821579697051735,1.4194438874763586
2,2021-11-23 10:00:00-06:00,MRL,Long,-1.0,1.3072935565343777,1.2938854174929997
2,2021-11-23 14:15:00-06:00,MRS,Short,-1.0,0.01901136294629274,1.2610870754374184
2,2021-11-23 19:45:00-06:00,MRS,Short,0.5320712515846432,1.1705567534862151,0.0
2,2021-11-23 22:30:00-06:00,MRL,Long,2.0,3.2085857419046726,0.24977014757341764
2,2021-11-23 22:45:00-06:00,MRL,Long,2.0,3.3112483441170735,0.16054537426022172
2,2021-11-24 00:45:00-06:00,MRS,Short,-1.0,0.020786138136657573,1.1432375975161664
2,2021-11-24 01:00:00-06:00,MRS,Short,2.0,2.412285695749791,0.1887875761891141
2,2021-11-24 02:30:00-06:00,MRL,Long,-1.0,0.05902229767907284,1.829691228051258
2,2021-11-24 07:00:00-06:00,MRL,Long,-1.0,1.2717971914684698,2.5577254628421446
2,2021-11-24 07:15:00-06:00,MRL,Long,-1.0,1.2400124419925809,2.6674686252165984
2,2021-11-24 08:45:00-06:00,MRL,Long,-1.0,2.160998293449217,1.0351000229126501
2,2021-11-24 10:45:00-06:00,MRS,Short,-0.25171718534182336,1.043885974505797,0.5330481571944494
2,2021-11-24 12:45:00-06:00,MRS,Short,-1.0,1.8453425824088832,1.209626477464196
2,2021-11-24 18:15:00-06:00,MRS,Short,-1.0,0.10452193151971614,1.1049461332084278
2,2021-11-24 19:15:00-06:00,MRS,Short,-0.017047204236977313,0.37503849321350086,0.32389688050256893
2,2021-11-24 20:00:00-06:00,MRS,Short,-0.7685174001382994,0.2955836154378075,0.8276341232258608
2,2021-11-24 21:45:00-06:00,MRS,Short,-0.31957388495814404,0.2949912784229022,0.7128955895220137
2,2021-11-24 22:15:00-06:00,MRS,Short,-1.0,0.23737500316525226,1.028625013716093
2,2021-11-24 22:30:00-06:00,MRS,Short,-1.0,0.16466036225787622,1.0154055672569033
2,2021-11-25 02:30:00-06:00,MRS,Short,-1.0,0.09799705626442398,1.6006185856522586
2,2021-11-25 05:30:00-06:00,MRL,Long,0.946238122942755,1.9811860699113932,0.7392485335490273
2,2021-11-25 05:45:00-06:00,MRL,Long,-1.0,0.4220630104681569,1.1154522419515576
2,2021-11-25 06:00:00-06:00,MRL,Long,-1.0,0.48567346280437307,1.0624106998845662
2,2021-11-25 08:15:00-06:00,MRL,Long,2.0,3.12448825971982,0.8888630394030521
2,2021-11-25 09:30:00-06:00,MRS,Short,2.0,2.102466301867823,0.1078187847111704
2,2021-11-25 19:15:00-06:00,MRL,Long,-1.0,0.1745511521117902,2.0597035949191245
2,2021-11-25 20:30:00-06:00,MRL,Long,-0.250117652394711,1.0593218219070113,0.8680553818404676
2,2021-11-25 20:45:00-06:00,MRL,Long,-0.015076716090407298,1.2513674355038058,0.7236823723395504
2,2021-11-26 02:30:00-06:00,MRL,Long,-1.0,0.9029308174682837,2.0968060094541254
2,2021-11-26 04:15:00-06:00,MRL,Long,-1.0,0.08354339801096412,1.2345857706064698
2,2021-11-26 10:30:00-06:00,MRL,Long,-1.0,0.1702052981121659,1.082505695993375
2,2021-11-28 18:15:00-06:00,MRS,Short,-0.42662169548283924,0.2327027429906396,0.8144596004672386
2,2021-11-28 18:30:00-06:00,MRS,Short,-1.0,0.20487165173076757,1.1697510437530922
2,2021-11-28 20:15:00-06:00,MRS,Short,-0.31668971319019695,0.21924672451629018,0.6090186792119172
2,2021-11-28 20:45:00-06:00,MRS,Short,-0.09732571184252344,0.345063887441674,0.4777807672269332
2,2021-11-29 08:15:00-06:00,MRS,Short,-1.0,1.7506824839306183,2.4924970957656263
2,2021-11-29 09:15:00-06:00,MRS,Short,-1.0,1.4273189951075071,1.3777593077773853
2,2021-11-29 12:30:00-06:00,MRS,Short,-0.25142976212819096,0.8276229670052951,0.9009566476260176
2,2021-11-29 17:45:00-06:00,MRS,Short,-0.13369999733909174,0.8170555392944495,0.4159555472771743
2,2021-11-29 18:00:00-06:00,MRS,Short,-0.507500734357197,0.4459854938290519,0.8765921775260676
2,2021-11-29 21:30:00-06:00,MRL,Long,-0.6196108632387106,1.3011828128012923,0.7022256450038721
2,2021-11-30 00:30:00-06:00,MRL,Long,-1.0,0.8580999558563016,1.630389916126973
2,2021-11-30 00:45:00-06:00,MRL,Long,-1.0,0.2547147095354128,1.892166413691638
2,2021-11-30 03:30:00-06:00,MRL,Long,0.8459410483196197,1.396312332768529,0.05096030411563974
2,2021-11-30 05:15:00-06:00,MRL,Long,-1.0,0.5497408668476653,1.357523365072806
2,2021-11-30 08:15:00-06:00,MRS,Short,-1.0,1.6835198594921732,2.863129012741791
2,2021-11-30 11:30:00-06:00,MRL,Long,-1.0,0.18588234885057883,1.1501470335129564
2,2021-11-30 14:45:00-06:00,MRL,Long,2.0,2.2478622107642034,0.0
2,2021-11-30 15:15:00-06:00,MRS,Short,-1.0,0.19182483369070671,1.1774075998946825
2,2021-11-30 15:30:00-06:00,MRS,Short,-1.0,0.02800231453538267,1.323109361796831
2,2021-11-30 17:15:00-06:00,MRS,Short,1.5662754061983697,1.7630436733087176,0.4092779955895237
2,2021-11-30 23:00:00-06:00,MRS,Short,-1.0,0.27085245851143314,1.7282966400253352
2,2021-11-30 23:15:00-06:00,MRS,Short,-1.0,0.5241538825510877,1.5590218045109276
2,2021-12-01 00:30:00-06:00,MRS,Short,-1.0,0.8936471789904671,1.021311061703391
2,2021-12-01 04:30:00-06:00,MRS,Short,-0.7426580648454981,0.6445711506206211,0.8407449790703753
2,2021-12-01 04:45:00-06:00,MRS,Short,-1.0,0.8550736790948966,1.3333352284191609
2,2021-12-01 08:45:00-06:00,MRL,Long,2.0,2.4041198984608396,0.02491315956954238
2,2021-12-01 10:30:00-06:00,MRS,Short,2.0,2.511279319066404,0.6140719502826609
2,2021-12-01 12:15:00-06:00,MRL,Long,-1.0,0.08010089650634093,1.7822449472660855
2,2021-12-01 13:15:00-06:00,MRL,Long,-1.0,0.5170783122609681,1.2500794362353074
2,2021-12-02 02:30:00-06:00,MRL,Long,2.0,2.1773273376094164,0.4062955318984079
2,2021-12-02 04:30:00-06:00,MRL,Long,-1.0,0.4951014639459035,1.1486353963544962
2,2021-12-02 07:00:00-06:00,MRL,Long,-1.0,0.1838759974479055,1.9858607724373794
2,2021-12-02 11:45:00-06:00,MRS,Short,-0.19526160051800576,1.357749268718226,0.37690029867429015
2,2021-12-02 18:15:00-06:00,MRL,Long,-0.7212322813524764,0.3431105027793334,0.7772503226225717
2,2021-12-02 20:00:00-06:00,MRL,Long,0.1380054073852369,0.2516569193495496,0.9416839562757341
2,2021-12-03 04:45:00-06:00,MRL,Long,2.0,2.5492147903833104,0.17241066215152823
2,2021-12-03 08:15:00-06:00,MRS,Short,-1.0,4.653280464855466,1.7842644048247536
2,2021-12-03 09:15:00-06:00,MRL,Long,-1.0,0.06969994355420622,2.9041643147585923
2,2021-12-03 10:15:00-06:00,MRL,Long,-1.0,0.24535658266451488,1.8927507805548291
2,2021-12-03 13:00:00-06:00,MRL,Long,-1.0,0.8115448632921576,1.141398581920583
2,2021-12-03 13:30:00-06:00,MRL,Long,-1.0,0.1976409549234539,1.3733512508783592
2,2021-12-03 15:30:00-06:00,MRS,Short,-1.0,0.17635817203117957,1.2189461890390352
2,2021-12-05 21:15:00-06:00,MRS,Short,-0.4373431351414632,0.29156209009430883,0.5831241801886177
2,2021-12-05 23:00:00-06:00,MRS,Short,-1.0,0.11891886309689689,2.0348338796580134
2,2021-12-06 00:15:00-06:00,MRS,Short,2.0,2.821721401141791,0.4050986169956037
2,2021-12-06 19:45:00-06:00,MRS,Short,0.951280821378312,1.2016178796357626,0.2753707640831956
2,2021-12-07 00:45:00-06:00,MRS,Short,-1.0,0.46401797905033554,1.1103287355847313
2,2021-12-07 01:00:00-06:00,MRS,Short,-1.0,0.08180414481895389,1.0634538826464004
2,2021-12-07 01:15:00-06:00,MRS,Short,-1.0,0.2839821767026195,1.8208268976815016
2,2021-12-07 03:45:00-06:00,MRS,Short,-1.0,0.17993062143966318,1.0657429116041588
2,2021-12-07 06:30:00-06:00,MRS,Short,-1.0,0.4027201717185919,1.551218439212354
2,2021-12-07 10:00:00-06:00,MRS,Short,-1.0,0.48604867240987587,1.6236093950712873
2,2021-12-07 17:00:00-06:00,MRS,Short,0.29892650775844654,0.4317827334288672,0.4539254377072707
2,2021-12-07 17:15:00-06:00,MRS,Short,-0.2870731012320115,0.3100389493305724,0.7923217594003518
2,2021-12-07 19:15:00-06:00,MRS,Short,-1.0,0.7777553686177112,1.0191277243956216
2,2021-12-07 21:15:00-06:00,MRS,Short,-0.5252991701093506,0.2317496338717723,0.9578984866699922
2,2021-12-08 01:45:00-06:00,MRL,Long,-1.0,0.9180796217155842,1.1284728683587388
2,2021-12-08 03:45:00-06:00,MRL,Long,-1.0,0.36886724305868235,1.879466428918048
2,2021-12-08 04:00:00-06:00,MRL,Long,-1.0,0.21625694346500388,2.0904837868283708
2,2021-12-08 07:00:00-06:00,MRL,Long,-1.0,0.12439626806770952,1.2854281033663317
2,2021-12-08 08:15:00-06:00,MRL,Long,-1.0,0.18722605831282293,4.536631412964556
2,2021-12-08 10:00:00-06:00,MRL,Long,0.9406276864598893,1.6366921744402072,0.18812553729197784
2,2021-12-08 15:30:00-06:00,MRS,Short,-0.24478517691680912,0.5140488715252991,0.5874844246003419
2,2021-12-08 20:00:00-06:00,MRS,Short,-1.0,0.06351438015335555,1.3761449033227036
2,2021-12-08 21:30:00-06:00,MRS,Short,2.0,3.8713956936111606,0.25966678432757784
2,2021-12-09 09:45:00-06:00,MRL,Long,-0.6592243655674651,1.7224894713214411,0.9888365483511977
2,2021-12-09 10:00:00-06:00,MRL,Long,-1.0,1.7604073708905312,1.6755684614500237
2,2021-12-09 11:30:00-06:00,MRL,Long,-1.0,0.8119443950487251,1.126572848130106
2,2021-12-09 15:15:00-06:00,MRL,Long,0.650412422199257,0.875555183729769,0.13341793275882194
2,2021-12-09 15:45:00-06:00,MRL,Long,0.7835004033322865,1.1099589047207392,0.06529170027769055
2,2021-12-09 17:00:00-06:00,MRL,Long,0.1438607138256237,0.38362857020166324,0.5178985697722454
2,2021-12-09 22:15:00-06:00,MRL,Long,-1.0,0.0,1.245234504848935
2,2021-12-10 08:00:00-06:00,MRS,Short,-1.0,2.276993352189761,2.4287929090024116
2,2021-12-10 08:30:00-06:00,MRS,Short,2.0,2.0511941385720833,0.8016161001316189
2,2021-12-10 11:15:00-06:00,MRS,Short,-1.0,1.1061313793846002,1.213671930158103
2,2021-12-13 00:45:00-06:00,MRS,Short,2.0,2.0428433073318644,0.5625220701348612
2,2021-12-13 02:15:00-06:00,MRL,Long,2.0,3.6818240445395434,0.1051949727011298
2,2021-12-13 03:30:00-06:00,MRS,Short,-0.5837981693638647,1.39603910065272,0.8883885185971855
2,2021-12-13 03:45:00-06:00,MRS,Short,-1.0,1.1103665523084623,1.2136564641511098
2,2021-12-13 04:00:00-06:00,MRS,Short,-1.0,1.0572274283691057,1.321534285461382
2,2021-12-13 05:15:00-06:00,MRS,Short,-1.0,2.2989984305926052,1.4798150817607576
2,2021-12-13 09:00:00-06:00,MRL,Long,-1.0,0.5144381013950986,5.22154672916025
2,2021-12-13 11:00:00-06:00,MRL,Long,-0.13678464025439188,0.9666114577977025,0.7112801293228377
2,2021-12-13 11:15:00-06:00,MRL,Long,-1.0,0.6453317951150149,1.1062830773400256
2,2021-12-13 13:00:00-06:00,MRL,Long,1.0502847289167963,1.7729577075292706,0.29870483115982277
2,2021-12-14 04:15:00-06:00,MRL,Long,-1.0,0.6114237823767912,1.253418753872422
2,2021-12-14 10:45:00-06:00,MRL,Long,-1.0,0.24002241714595304,1.1734429282691037
2,2021-12-14 14:30:00-06:00,MRS,Short,-0.6459912072560677,0.8873505594176754,0.9938326265477965
2,2021-12-15 02:15:00-06:00,MRS,Short,2.0,2.8150065701366307,0.5817680244949036
2,2021-12-15 11:15:00-06:00,MRL,Long,0.2998995248143378,0.7111903017025725,0.8311501116283075
2,2021-12-15 15:45:00-06:00,MRS,Short,-1.0,0.0,1.1683867835433353
2,2021-12-15 17:30:00-06:00,MRS,Short,0.17674299504416813,0.5428534847785164,0.24617774309723417
2,2021-12-15 17:45:00-06:00,MRS,Short,0.39389837826800306,0.6142144203501064,0.020028731098373036
2,2021-12-15 18:15:00-06:00,MRS,Short,-0.11060163478630722,0.13272196174356868,0.398165885230706
2,2021-12-15 21:15:00-06:00,MRS,Short,-1.0,0.12618737061046176,1.0978301243110173
2,2021-12-15 23:00:00-06:00,MRS,Short,-1.0,0.23670607513717448,1.3695137204365095
2,2021-12-16 05:45:00-06:00,MRS,Short,2.0,2.1202380476699214,0.016435953857906367
2,2021-12-16 07:15:00-06:00,MRL,Long,-1.0,0.43008796143183053,2.150439807159153
2,2021-12-16 09:15:00-06:00,MRL,Long,-1.0,0.6470794861029318,1.7924845534575464
2,2021-12-16 12:15:00-06:00,MRL,Long,-1.0,0.49831201335039016,2.090321822236052
2,2021-12-16 21:15:00-06:00,MRL,Long,-1.0,0.0948935814505676,2.0520736988685244
2,2021-12-16 22:00:00-06:00,MRL,Long,2.0,2.1328703258377804,0.21653505846068835
2,2021-12-16 22:45:00-06:00,MRL,Long,-1.0,0.44169103384023106,1.4270018016376695
2,2021-12-17 07:15:00-06:00,MRL,Long,0.5185675311399667,1.502966912287022,0.3427819273637068
2,2021-12-17 07:30:00-06:00,MRL,Long,-1.0,2.7058291999297905,2.0582045061761027
2,2021-12-17 13:15:00-06:00,MRS,Short,-1.0,0.18955810592970812,1.2831625632164858
2,2021-12-19 18:15:00-06:00,MRL,Long,0.27004217726156293,0.9043272912945364,0.33912273423545114
2,2021-12-19 18:30:00-06:00,MRL,Long,-1.0,0.3391539519597876,1.2158349221199933
2,2021-12-19 18:45:00-06:00,MRL,Long,-1.0,0.1322141849930175,1.0048278059469329
2,2021-12-19 19:00:00-06:00,MRL,Long,-1.0,0.17019156989972475,1.41599386156571
2,2021-12-19 21:00:00-06:00,MRL,Long,-0.09494457496999972,0.1819771020258328,0.822852983073331
2,2021-12-20 00:00:00-06:00,MRL,Long,-0.22972881925540461,0.8562619626792354,0.95024193419281
2,2021-12-20 03:45:00-06:00,MRL,Long,0.6140849812981252,0.9118231540487313,0.7815627034703412
2,2021-12-20 07:30:00-06:00,MRL,Long,2.0,3.9720857073338953,0.5077950478125718
2,2021-12-20 15:30:00-06:00,MRS,Short,-1.0,0.31506475062734324,1.355511136419965
2,2021-12-20 20:00:00-06:00,MRS,Short,-0.03194326448970148,1.1819007861189548,0.21295509659800985
2,2021-12-20 21:30:00-06:00,MRS,Short,-0.09913996598113645,0.5328773171486084,0.37177487242926166
2,2021-12-21 01:15:00-06:00,MRS,Short,2.0,3.6378828957003466,0.0
2,2021-12-21 02:30:00-06:00,MRL,Long,-1.0,0.9969099295697559,1.0271193213749001
2,2021-12-21 09:45:00-06:00,MRL,Long,2.0,2.483658181413503,0.42576997395660054
2,2021-12-21 13:30:00-06:00,MRS,Short,-1.0,0.048180161711951414,1.9561145655052272
2,2021-12-21 15:45:00-06:00,MRS,Short,0.5609179333473091,0.8360852214044797,0.33866743145497913
2,2021-12-21 21:15:00-06:00,MRL,Long,-0.4058036930725,0.5349230499592046,0.4058036930725
2,2021-12-22 00:30:00-06:00,MRS,Short,0.4572449933531777,1.371734980059533,0.7897868067009433
2,2021-12-22 06:30:00-06:00,MRS,Short,2.0,4.3281209862022685,0.5757592137608522
2,2021-12-22 09:00:00-06:00,MRS,Short,-1.0,0.4751838288441422,2.181525759693562
2,2021-12-22 17:15:00-06:00,MRS,Short,0.21373724678946232,0.5462174084619593,0.5937145744151732
2,2021-12-22 21:00:00-06:00,MRS,Short,0.29749254819007576,0.764980838203052,0.0
2,2021-12-23 05:00:00-06:00,MRS,Short,-1.0,0.39980228418122776,1.43928822305242
2,2021-12-23 07:00:00-06:00,MRS,Short,2.0,3.720472508722129,0.0
2,2021-12-23 10:15:00-06:00,MRS,Short,-1.0,0.013909769723297001,1.210149965926839
2,2021-12-23 12:45:00-06:00,MRS,Short,-0.6257392793075757,0.8916784730132953,0.7665306171517802
2,2021-12-23 13:00:00-06:00,MRS,Short,0.04827491687472878,1.2551478387429482,0.7723986699956604
2,2021-12-26 17:30:00-06:00,MRS,Short,-1.0,0.2141501441900658,1.5908296425547745
2,2021-12-26 20:45:00-06:00,MRS,Short,0.044063387413012585,0.33047540559759436,0.5728240363691636
2,2021-12-27 00:30:00-06:00,MRL,Long,-1.0,1.6514803274368204,2.9066053762888036
2,2021-12-27 00:45:00-06:00,MRL,Long,-1.0,1.360589567808452,3.3334444411307076
2,2021-12-27 04:15:00-06:00,MRS,Short,0.4432174692928415,1.0428646336302152,0.49536070097435225
2,2021-12-27 04:45:00-06:00,MRS,Short,-0.027402449579320816,0.9042808361175869,0.3562318445311706
2,2021-12-27 07:00:00-06:00,MRS,Short,-1.0,0.0,1.4320859635876635
2,2021-12-27 07:45:00-06:00,MRS,Short,2.0,3.5548018863459516,0.3726808429233659
2,2021-12-27 15:45:00-06:00,MRS,Short,1.2007626681891896,1.3385551055223752,0.1377924373331857
2,2021-12-27 17:00:00-06:00,MRS,Short,2.0,2.242728452999502,0.18349596433632287
2,2021-12-28 08:15:00-06:00,MRL,Long,-1.0,0.5900938738612431,6.786079549404295
2,2021-12-28 08:45:00-06:00,MRL,Long,-1.0,0.5843486865127216,3.91941192173167
2,2021-12-28 09:15:00-06:00,MRL,Long,-1.0,1.55115854887188,1.8413033134090662
2,2021-12-28 11:45:00-06:00,MRL,Long,-1.0,0.3658785626346157,1.1265208375855273
2,2021-12-28 18:00:00-06:00,MRS,Short,-0.40078024340497037,0.5296024644994252,0.7443061663235163
2,2021-12-28 18:15:00-06:00,MRS,Short,-0.10453574161961635,0.44801032122692724,0.8810869650796236
2,2021-12-29 01:45:00-06:00,MRS,Short,2.0,3.04361664268677,0.44270787529989386
2,2021-12-29 05:45:00-06:00,MRL,Long,-1.0,0.1820205249022789,2.6522990771474926
2,2021-12-29 09:30:00-06:00,MRL,Long,-0.3262410477433188,1.2944402862073618,0.8524362860389944
2,2021-12-29 09:45:00-06:00,MRL,Long,-1.0,0.9678770141889299,1.2018692593774625
